,unique_id,time,DAP,TimeGPT,TimeGPT-hi-90,TimeGPT-lo-90
1371,0,2023-02-27 03:00:00,3.55671,10.605423,33.136078,-11.925233
1372,0,2023-02-27 04:00:00,6.24897,10.537777,32.665737,-11.590182
1373,0,2023-02-27 05:00:00,14.9313,12.886753,35.181698,-9.408193
1374,0,2023-02-27 06:00:00,20.1611,15.868752,43.700226,-11.962722
1375,0,2023-02-27 07:00:00,19.3756,22.660603,54.120213,-8.799009
1376,0,2023-02-27 08:00:00,12.0008,19.26746,42.100872,-3.5659516
1377,0,2023-02-27 09:00:00,10.9527,16.98769,41.373802,-7.398422
1378,0,2023-02-27 10:00:00,10.5024,14.440098,35.38315,-6.5029535
1379,0,2023-02-27 11:00:00,12.2334,22.645618,41.881878,3.4093604
1380,0,2023-02-27 12:00:00,15.6949,16.77486,38.05757,-4.507852
1381,0,2023-02-27 13:00:00,18.1625,16.329758,73.861404,-41.201885
1382,0,2023-02-27 14:00:00,20.0513,16.288532,106.24103,-73.663956
1383,0,2023-02-27 15:00:00,18.8008,17.699821,132.07098,-96.67134
1384,0,2023-02-27 16:00:00,14.022,19.704731,146.64389,-107.234436
1385,0,2023-02-27 17:00:00,28.2269,24.859543,126.6881,-76.96902
1386,0,2023-02-27 18:00:00,64.6756,30.351532,99.64761,-38.94455
1387,0,2023-02-27 19:00:00,28.3509,24.223625,76.96242,-28.515165
1388,0,2023-02-27 20:00:00,23.2883,21.532211,61.255592,-18.19117
1389,0,2023-02-27 21:00:00,17.4504,20.220776,43.067505,-2.625954
1390,0,2023-02-27 22:00:00,18.8963,17.485725,35.186863,-0.21541433
1391,0,2023-02-27 23:00:00,16.9031,13.513588,35.465458,-8.438282
1392,0,2023-02-28 00:00:00,9.07759,12.82851,26.869854,-1.212834
1393,0,2023-02-28 01:00:00,8.00625,12.550869,28.238007,-3.1362684
1394,0,2023-02-28 02:00:00,9.01769,11.5925865,31.484663,-8.29949
1395,0,2023-02-28 03:00:00,9.47,12.660835,32.49025,-7.168577
1396,0,2023-02-28 04:00:00,11.6495,23.329052,43.98514,2.6729622
1397,0,2023-02-28 05:00:00,15.8433,27.398342,45.108086,9.6886
1398,0,2023-02-28 06:00:00,28.0699,23.929695,51.76531,-3.90592
1399,0,2023-02-28 07:00:00,24.6101,34.765205,60.585243,8.945168
1400,0,2023-02-28 08:00:00,15.6152,21.993603,40.893654,3.0935507
1401,0,2023-02-28 09:00:00,13.7603,22.062313,51.632595,-7.50797
1402,0,2023-02-28 10:00:00,13.1698,19.30088,40.097485,-1.4957234
1403,0,2023-02-28 11:00:00,11.9899,17.24651,50.710136,-16.217117
1404,0,2023-02-28 12:00:00,11.2785,15.236149,52.744728,-22.27243
1405,0,2023-02-28 13:00:00,10.9833,14.6442375,62.042732,-32.754257
1406,0,2023-02-28 14:00:00,10.6371,17.732212,86.26284,-50.79842
1407,0,2023-02-28 15:00:00,11.426,16.32898,97.68538,-65.02742
1408,0,2023-02-28 16:00:00,12.5242,22.884132,120.07281,-74.30454
1409,0,2023-02-28 17:00:00,25.5714,30.07844,114.49782,-54.340946
1410,0,2023-02-28 18:00:00,40.7761,38.06176,119.11917,-42.99565
1411,0,2023-02-28 19:00:00,27.2036,28.977676,98.257744,-40.302387
1412,0,2023-02-28 20:00:00,23.0872,26.44574,66.32824,-13.436755
1413,0,2023-02-28 21:00:00,21.8342,22.34513,43.23138,1.4588829
1414,0,2023-02-28 22:00:00,19.9481,16.824394,39.54312,-5.894332
1415,0,2023-02-28 23:00:00,20.2198,14.329784,36.5443,-7.884733
1416,0,2023-03-01 00:00:00,16.6291,0.6459999,16.179455,-14.887455
1417,0,2023-03-01 01:00:00,15.0358,4.39069,21.336477,-12.555097
1418,0,2023-03-01 02:00:00,15.5748,7.8125343,26.992182,-11.367114
1419,0,2023-03-01 03:00:00,17.0998,11.505268,30.481182,-7.4706464
1420,0,2023-03-01 04:00:00,19.5116,13.4016075,33.80362,-7.000406
1421,0,2023-03-01 05:00:00,24.9109,16.295792,35.38129,-2.7897089
1422,0,2023-03-01 06:00:00,37.9629,12.625301,36.625565,-11.374961
1423,0,2023-03-01 07:00:00,36.2936,9.7364235,35.198685,-15.725837
1424,0,2023-03-01 08:00:00,25.6797,7.64571,35.853207,-20.561787
1425,0,2023-03-01 09:00:00,25.4158,7.224434,37.738163,-23.289295
1426,0,2023-03-01 10:00:00,28.2265,8.147228,35.009354,-18.7149
1427,0,2023-03-01 11:00:00,30.7465,13.058922,41.619568,-15.501724
1428,0,2023-03-01 12:00:00,30.475,23.93721,52.181507,-4.3070865
1429,0,2023-03-01 13:00:00,32.9413,41.418724,89.15448,-6.317033
1430,0,2023-03-01 14:00:00,29.8124,76.21366,133.09224,19.335085
1431,0,2023-03-01 15:00:00,27.0109,24.011559,137.01813,-88.995
1432,0,2023-03-01 16:00:00,29.0549,23.134525,149.65929,-103.39024
1433,0,2023-03-01 17:00:00,40.9908,31.55055,167.2933,-104.19221
1434,0,2023-03-01 18:00:00,48.1945,30.38393,123.34249,-62.57463
1435,0,2023-03-01 19:00:00,30.1699,4.854534,118.36942,-108.66035
1436,0,2023-03-01 20:00:00,25.551,2.3210526,82.17521,-77.533104
1437,0,2023-03-01 21:00:00,24.6182,0.28419876,29.067348,-28.498951
1438,0,2023-03-01 22:00:00,19.3398,5.6745872,27.584888,-16.235714
1439,0,2023-03-01 23:00:00,18.0747,3.2275543,25.235432,-18.780323
1440,0,2023-03-02 00:00:00,20.8007,11.846092,27.741995,-4.0498104
1441,0,2023-03-02 01:00:00,17.0055,11.341255,25.145082,-2.4625723
1442,0,2023-03-02 02:00:00,15.9509,9.584621,23.642254,-4.473011
1443,0,2023-03-02 03:00:00,17.5151,11.034294,24.597208,-2.5286193
1444,0,2023-03-02 04:00:00,20.3311,16.010738,30.27188,1.7495983
1445,0,2023-03-02 05:00:00,20.7986,28.01454,42.809227,13.219851
1446,0,2023-03-02 06:00:00,30.8313,38.06357,65.45188,10.67526
1447,0,2023-03-02 07:00:00,23.2126,37.09482,72.05245,2.1371884
1448,0,2023-03-02 08:00:00,20.7795,23.864162,39.363987,8.364336
1449,0,2023-03-02 09:00:00,21.2849,20.980465,39.127594,2.833336
1450,0,2023-03-02 10:00:00,20.5011,18.982231,35.721172,2.2432885
1451,0,2023-03-02 11:00:00,17.4667,19.22261,36.538235,1.906987
1452,0,2023-03-02 12:00:00,14.7424,19.514927,47.138737,-8.108883
1453,0,2023-03-02 13:00:00,18.785,16.294312,51.27798,-18.689358
1454,0,2023-03-02 14:00:00,19.9342,13.744141,112.15037,-84.66209
1455,0,2023-03-02 15:00:00,21.5893,14.299576,183.01521,-154.41606
1456,0,2023-03-02 16:00:00,20.7874,13.744507,201.2961,-173.8071
1457,0,2023-03-02 17:00:00,22.6586,16.225052,126.73631,-94.28621
1458,0,2023-03-02 18:00:00,23.8302,19.527176,101.8863,-62.831944
1459,0,2023-03-02 19:00:00,19.9397,17.433743,91.76562,-56.898132
1460,0,2023-03-02 20:00:00,15.6823,17.850815,86.28809,-50.586468
1461,0,2023-03-02 21:00:00,13.1159,17.494473,48.153175,-13.164229
1462,0,2023-03-02 22:00:00,14.5917,17.957897,39.669857,-3.7540615
1463,0,2023-03-02 23:00:00,11.8441,14.494244,40.24873,-11.260242
1464,0,2023-03-03 00:00:00,7.1782,8.409229,24.877716,-8.0592575
1465,0,2023-03-03 01:00:00,7.09833,9.562363,26.558012,-7.433287
1466,0,2023-03-03 02:00:00,8.06522,9.213169,28.550665,-10.124326
1467,0,2023-03-03 03:00:00,10.0695,10.174259,34.162186,-13.813666
1468,0,2023-03-03 04:00:00,14.2525,12.790615,37.117996,-11.536764
1469,0,2023-03-03 05:00:00,19.3575,13.618095,38.851665,-11.615477
1470,0,2023-03-03 06:00:00,26.9815,14.240719,45.664944,-17.183508
1471,0,2023-03-03 07:00:00,25.7718,17.992947,48.140198,-12.154305
1472,0,2023-03-03 08:00:00,19.7826,16.12397,37.906,-5.6580577
1473,0,2023-03-03 09:00:00,17.1101,11.251884,38.640865,-16.137096
1474,0,2023-03-03 10:00:00,18.1558,11.417416,41.029724,-18.194893
1475,0,2023-03-03 11:00:00,19.4501,12.689339,39.662964,-14.2842865
1476,0,2023-03-03 12:00:00,19.6987,14.255272,56.673702,-28.16316
1477,0,2023-03-03 13:00:00,19.7968,15.771252,63.320316,-31.777811
1478,0,2023-03-03 14:00:00,19.261,16.489742,77.14456,-44.16508
1479,0,2023-03-03 15:00:00,18.9311,17.472317,132.50726,-97.56262
1480,0,2023-03-03 16:00:00,20.3865,20.526123,126.99004,-85.9378
1481,0,2023-03-03 17:00:00,33.4894,22.630726,125.50503,-80.243576
1482,0,2023-03-03 18:00:00,72.4545,30.4449,104.65395,-43.764153
1483,0,2023-03-03 19:00:00,38.3233,26.19046,95.6789,-43.297985
1484,0,2023-03-03 20:00:00,23.3167,21.588634,72.5403,-29.363026
1485,0,2023-03-03 21:00:00,19.0855,17.59431,55.38808,-20.199461
1486,0,2023-03-03 22:00:00,17.0068,14.625027,44.43379,-15.183736
1487,0,2023-03-03 23:00:00,16.5897,12.12793,44.67185,-20.415987
1488,0,2023-03-04 00:00:00,10.8826,17.667824,34.959587,0.37606126
1489,0,2023-03-04 01:00:00,7.7674,17.134583,35.4985,-1.2293351
1490,0,2023-03-04 02:00:00,7.42792,18.056725,41.50167,-5.3882217
1491,0,2023-03-04 03:00:00,8.8732,20.310566,44.53665,-3.9155202
1492,0,2023-03-04 04:00:00,11.1432,21.752174,47.840027,-4.3356767
1493,0,2023-03-04 05:00:00,14.5753,24.15815,53.869743,-5.553445
1494,0,2023-03-04 06:00:00,18.7504,26.705383,56.470467,-3.059698
1495,0,2023-03-04 07:00:00,19.706,28.150475,58.316795,-2.0158448
1496,0,2023-03-04 08:00:00,14.3449,22.364613,53.985867,-9.25664
1497,0,2023-03-04 09:00:00,17.3734,19.394173,53.914204,-15.125859
1498,0,2023-03-04 10:00:00,17.5745,17.202576,42.690113,-8.284963
1499,0,2023-03-04 11:00:00,17.226,17.33582,41.546833,-6.8751955
1500,0,2023-03-04 12:00:00,17.4962,18.721722,47.558926,-10.115484
1501,0,2023-03-04 13:00:00,18.142,25.376148,73.712006,-22.959707
1502,0,2023-03-04 14:00:00,18.9318,27.182426,77.010574,-22.64572
1503,0,2023-03-04 15:00:00,16.9401,26.150303,92.36566,-40.065056
1504,0,2023-03-04 16:00:00,17.2658,30.931873,102.31014,-40.446404
1505,0,2023-03-04 17:00:00,31.221,31.932777,104.62826,-40.762703
1506,0,2023-03-04 18:00:00,66.6388,32.15618,100.68023,-36.367867
1507,0,2023-03-04 19:00:00,30.9476,35.734337,104.218254,-32.74958
1508,0,2023-03-04 20:00:00,19.6253,30.582592,77.18566,-16.02048
1509,0,2023-03-04 21:00:00,18.4826,29.521328,66.406395,-7.3637404
1510,0,2023-03-04 22:00:00,18.54,31.94874,62.333267,1.5642148
1511,0,2023-03-04 23:00:00,12.8898,22.862823,52.931564,-7.205917
1512,0,2023-03-05 00:00:00,14.5731,10.081684,28.05397,-7.890603
1513,0,2023-03-05 01:00:00,6.41272,6.892853,26.834375,-13.048671
1514,0,2023-03-05 02:00:00,4.2578,7.3469315,31.109194,-16.41533
1515,0,2023-03-05 03:00:00,2.61037,9.088844,39.11937,-20.94168
1516,0,2023-03-05 04:00:00,2.60281,10.814835,40.877518,-19.247849
1517,0,2023-03-05 05:00:00,3.5626,11.880463,47.85961,-24.098686
1518,0,2023-03-05 06:00:00,7.45519,13.964645,49.240345,-21.311056
1519,0,2023-03-05 07:00:00,7.32435,15.906036,52.4741,-20.662025
1520,0,2023-03-05 08:00:00,7.66028,14.725891,56.528225,-27.076443
1521,0,2023-03-05 09:00:00,7.97194,13.155197,61.371418,-35.061024
1522,0,2023-03-05 10:00:00,6.54248,10.801186,49.47404,-27.871672
1523,0,2023-03-05 11:00:00,6.11791,9.405106,42.829525,-24.019312
1524,0,2023-03-05 12:00:00,6.99194,9.053726,39.43134,-21.323887
1525,0,2023-03-05 13:00:00,6.99778,9.217697,62.92602,-44.490627
1526,0,2023-03-05 14:00:00,7.32379,10.264084,79.73951,-59.211346
1527,0,2023-03-05 15:00:00,7.64397,11.129681,99.37107,-77.11171
1528,0,2023-03-05 16:00:00,9.59767,13.068325,119.912994,-93.77634
1529,0,2023-03-05 17:00:00,15.6973,14.4062195,85.41348,-56.60104
1530,0,2023-03-05 18:00:00,38.2471,28.390171,89.6236,-32.843254
1531,0,2023-03-05 19:00:00,25.484,22.825352,113.8807,-68.23
1532,0,2023-03-05 20:00:00,13.0549,18.359093,64.190735,-27.47255
1533,0,2023-03-05 21:00:00,10.6478,15.245655,41.327694,-10.836382
1534,0,2023-03-05 22:00:00,11.324,11.070286,35.74588,-13.6053095
1535,0,2023-03-05 23:00:00,8.17643,9.826763,34.489372,-14.835846
1536,0,2023-03-06 00:00:00,5.9634,8.303146,21.357615,-4.7513223
1537,0,2023-03-06 01:00:00,4.21432,7.5008316,26.555079,-11.553415
1538,0,2023-03-06 02:00:00,4.66088,7.440117,32.80244,-17.922207
1539,0,2023-03-06 03:00:00,5.84737,9.133434,32.64876,-14.381892
1540,0,2023-03-06 04:00:00,9.03848,9.41011,33.893566,-15.073346
1541,0,2023-03-06 05:00:00,13.7415,13.141346,37.745598,-11.462907
1542,0,2023-03-06 06:00:00,19.6428,18.993977,48.16057,-10.172617
1543,0,2023-03-06 07:00:00,21.1373,22.813988,54.94269,-9.314716
1544,0,2023-03-06 08:00:00,18.3089,19.527122,47.435284,-8.381038
1545,0,2023-03-06 09:00:00,21.3849,19.81353,48.563015,-8.935952
1546,0,2023-03-06 10:00:00,23.6034,20.931,46.67691,-4.814912
1547,0,2023-03-06 11:00:00,25.8924,23.077858,45.897415,0.2583006
1548,0,2023-03-06 12:00:00,25.3893,27.516243,50.179092,4.853395
1549,0,2023-03-06 13:00:00,26.8655,26.863745,88.17424,-34.446747
1550,0,2023-03-06 14:00:00,28.2188,32.304848,122.508934,-57.899235
1551,0,2023-03-06 15:00:00,27.1145,31.471378,143.38913,-80.44638
1552,0,2023-03-06 16:00:00,32.4731,30.160141,151.89665,-91.57637
1553,0,2023-03-06 17:00:00,65.7027,38.690063,142.16881,-64.78867
1554,0,2023-03-06 18:00:00,99.9308,105.76057,178.38422,33.136917
1555,0,2023-03-06 19:00:00,46.8872,42.42341,90.91104,-6.064225
1556,0,2023-03-06 20:00:00,27.8079,25.940773,63.77203,-11.890486
1557,0,2023-03-06 21:00:00,22.1038,26.260899,48.51748,4.0043173
1558,0,2023-03-06 22:00:00,20.7096,24.404888,42.2971,6.512673
1559,0,2023-03-06 23:00:00,19.7935,17.601307,39.153965,-3.9513516
1560,0,2023-03-07 00:00:00,15.2242,19.161514,35.717697,2.6053329
1561,0,2023-03-07 01:00:00,13.691,14.522919,33.45353,-4.407692
1562,0,2023-03-07 02:00:00,13.6529,16.190533,34.08045,-1.6993834
1563,0,2023-03-07 03:00:00,13.9265,18.479107,38.20368,-1.2454635
1564,0,2023-03-07 04:00:00,16.9947,23.449512,45.51829,1.380733
1565,0,2023-03-07 05:00:00,20.8886,28.210327,46.313877,10.106777
1566,0,2023-03-07 06:00:00,25.445,36.179317,65.39676,6.961877
1567,0,2023-03-07 07:00:00,24.9342,34.793037,62.014957,7.5711174
1568,0,2023-03-07 08:00:00,24.0911,31.830482,53.33646,10.324504
1569,0,2023-03-07 09:00:00,24.0562,29.315632,54.81928,3.8119833
1570,0,2023-03-07 10:00:00,25.8786,26.665394,47.599934,5.730853
1571,0,2023-03-07 11:00:00,28.2838,25.904675,60.854645,-9.045294
1572,0,2023-03-07 12:00:00,27.6185,26.266434,63.975235,-11.442367
1573,0,2023-03-07 13:00:00,30.8875,25.136662,74.91434,-24.641008
1574,0,2023-03-07 14:00:00,33.5644,29.619766,92.65712,-33.417587
1575,0,2023-03-07 15:00:00,35.5816,32.17495,112.14322,-47.793316
1576,0,2023-03-07 16:00:00,34.7943,29.000298,119.76175,-61.761158
1577,0,2023-03-07 17:00:00,55.3008,39.241074,120.957985,-42.475838
1578,0,2023-03-07 18:00:00,59.6008,35.39892,114.714066,-43.91623
1579,0,2023-03-07 19:00:00,34.6083,33.45576,80.15674,-13.245216
1580,0,2023-03-07 20:00:00,27.9711,27.922672,66.76892,-10.923573
1581,0,2023-03-07 21:00:00,23.558,26.67078,49.274548,4.067011
1582,0,2023-03-07 22:00:00,22.2615,26.561092,50.108616,3.013568
1583,0,2023-03-07 23:00:00,18.9667,25.592884,53.998993,-2.8132243
1584,0,2023-03-08 00:00:00,22.8487,18.781445,34.516605,3.046282
1585,0,2023-03-08 01:00:00,19.1715,20.006123,36.191467,3.8207762
1586,0,2023-03-08 02:00:00,18.745,19.755455,37.919224,1.5916849
1587,0,2023-03-08 03:00:00,17.8173,21.527683,40.8725,2.182866
1588,0,2023-03-08 04:00:00,19.3383,20.193485,38.442764,1.9442046
1589,0,2023-03-08 05:00:00,24.8434,20.21289,37.73927,2.6865115
1590,0,2023-03-08 06:00:00,29.4193,25.054047,48.808186,1.2999065
1591,0,2023-03-08 07:00:00,26.2679,30.550705,58.971634,2.1297753
1592,0,2023-03-08 08:00:00,23.3037,25.516312,54.999935,-3.9673111
1593,0,2023-03-08 09:00:00,24.1555,23.838596,54.0272,-6.3500047
1594,0,2023-03-08 10:00:00,26.0193,21.958221,53.24286,-9.326416
1595,0,2023-03-08 11:00:00,27.3462,23.62481,56.151825,-8.902208
1596,0,2023-03-08 12:00:00,26.7912,23.055798,52.26774,-6.1561413
1597,0,2023-03-08 13:00:00,28.3235,30.212265,77.57226,-17.147726
1598,0,2023-03-08 14:00:00,33.516,31.655874,94.162865,-30.851112
1599,0,2023-03-08 15:00:00,29.4402,37.44686,151.68117,-76.78744
1600,0,2023-03-08 16:00:00,36.2418,35.86782,164.09381,-92.358185
1601,0,2023-03-08 17:00:00,53.4707,40.92198,174.97745,-93.13348
1602,0,2023-03-08 18:00:00,63.021,52.079666,142.61447,-38.455143
1603,0,2023-03-08 19:00:00,44.0375,42.221115,154.60493,-70.162704
1604,0,2023-03-08 20:00:00,36.826,32.32158,113.311874,-48.668716
1605,0,2023-03-08 21:00:00,30.7525,36.578766,66.98565,6.1718845
1606,0,2023-03-08 22:00:00,28.4589,32.659843,54.75206,10.567627
1607,0,2023-03-08 23:00:00,25.9904,27.535103,49.035614,6.0345926
1608,0,2023-03-09 00:00:00,19.7218,31.805069,50.175144,13.434993
1609,0,2023-03-09 01:00:00,16.7665,26.248478,44.399673,8.097281
1610,0,2023-03-09 02:00:00,16.0478,31.330536,46.05191,16.609161
1611,0,2023-03-09 03:00:00,15.8225,30.037344,44.138252,15.936438
1612,0,2023-03-09 04:00:00,16.4835,33.41358,48.580494,18.24667
1613,0,2023-03-09 05:00:00,19.8385,34.008568,48.830257,19.18688
1614,0,2023-03-09 06:00:00,27.118,35.75063,68.42031,3.0809484
1615,0,2023-03-09 07:00:00,23.388,39.220955,71.677246,6.7646613
1616,0,2023-03-09 08:00:00,21.1435,36.344547,52.940544,19.74855
1617,0,2023-03-09 09:00:00,21.7791,35.76069,52.352535,19.168842
1618,0,2023-03-09 10:00:00,24.1004,32.87913,49.801105,15.957157
1619,0,2023-03-09 11:00:00,24.5189,30.995659,51.123787,10.86753
1620,0,2023-03-09 12:00:00,26.645,26.671179,56.82531,-3.482949
1621,0,2023-03-09 13:00:00,29.6023,26.345905,66.31843,-13.626616
1622,0,2023-03-09 14:00:00,40.4334,36.822636,135.97331,-62.328053
1623,0,2023-03-09 15:00:00,47.7458,33.639954,202.14029,-134.86038
1624,0,2023-03-09 16:00:00,48.7218,40.398354,225.97234,-145.17564
1625,0,2023-03-09 17:00:00,44.4372,36.67489,144.77034,-71.42056
1626,0,2023-03-09 18:00:00,47.8861,36.34711,118.625305,-45.93108
1627,0,2023-03-09 19:00:00,29.2719,30.322361,103.012596,-42.367878
1628,0,2023-03-09 20:00:00,24.2511,25.139812,97.82631,-47.54668
1629,0,2023-03-09 21:00:00,21.2257,23.640522,54.4476,-7.1665564
1630,0,2023-03-09 22:00:00,20.7893,22.77655,46.658726,-1.1056254
1631,0,2023-03-09 23:00:00,18.3003,20.837479,46.483173,-4.808215
1632,0,2023-03-10 00:00:00,16.6638,17.856596,37.244404,-1.5312103
1633,0,2023-03-10 01:00:00,15.1797,17.454834,31.274912,3.6347551
1634,0,2023-03-10 02:00:00,15.2447,16.63544,33.377956,-0.10707474
1635,0,2023-03-10 03:00:00,15.4753,17.826578,39.593906,-3.940752
1636,0,2023-03-10 04:00:00,16.3472,20.277458,40.27887,0.27604532
1637,0,2023-03-10 05:00:00,20.9543,30.803535,52.150517,9.456557
1638,0,2023-03-10 06:00:00,30.7254,35.010227,59.151016,10.869439
1639,0,2023-03-10 07:00:00,32.4474,47.962215,71.38433,24.540102
1640,0,2023-03-10 08:00:00,37.6094,36.83734,50.492065,23.182617
1641,0,2023-03-10 09:00:00,39.0212,29.987093,45.606583,14.367604
1642,0,2023-03-10 10:00:00,35.583,29.079994,44.18725,13.972739
1643,0,2023-03-10 11:00:00,32.4346,23.029938,40.27935,5.7805257
1644,0,2023-03-10 12:00:00,26.9959,22.244606,51.3006,-6.811386
1645,0,2023-03-10 13:00:00,30.7164,20.448082,57.407845,-16.511679
1646,0,2023-03-10 14:00:00,25.562,23.221071,81.1123,-34.67016
1647,0,2023-03-10 15:00:00,22.7516,29.555798,148.94672,-89.83512
1648,0,2023-03-10 16:00:00,21.9691,26.470798,140.65915,-87.71755
1649,0,2023-03-10 17:00:00,25.4809,31.451439,133.55495,-70.65208
1650,0,2023-03-10 18:00:00,25.6864,37.976204,101.077034,-25.124628
1651,0,2023-03-10 19:00:00,21.754,26.360476,81.244644,-28.523697
1652,0,2023-03-10 20:00:00,17.4283,19.886889,61.014713,-21.240938
1653,0,2023-03-10 21:00:00,16.7409,15.654673,47.326424,-16.017078
1654,0,2023-03-10 22:00:00,19.5729,14.950062,38.497284,-8.59716
1655,0,2023-03-10 23:00:00,14.354,11.348202,35.126423,-12.430019
1656,0,2023-03-11 00:00:00,9.99228,11.092251,27.57031,-5.3858085
1657,0,2023-03-11 01:00:00,9.59263,9.494133,27.680813,-8.692548
1658,0,2023-03-11 02:00:00,9.13546,8.854113,28.853367,-11.145142
1659,0,2023-03-11 03:00:00,7.4635,7.6134434,29.825386,-14.598499
1660,0,2023-03-11 04:00:00,6.50767,8.153734,36.42508,-20.117613
1661,0,2023-03-11 05:00:00,8.30022,9.602629,39.31142,-20.106163
1662,0,2023-03-11 06:00:00,9.6155,10.699629,40.16112,-18.761866
1663,0,2023-03-11 07:00:00,10.4529,12.438374,44.97145,-20.094702
1664,0,2023-03-11 08:00:00,10.8201,12.30842,44.32069,-19.703848
1665,0,2023-03-11 09:00:00,12.1177,12.535723,47.206997,-22.135551
1666,0,2023-03-11 10:00:00,11.6446,13.146473,37.6893,-11.396357
1667,0,2023-03-11 11:00:00,12.1857,13.625156,38.74266,-11.492348
1668,0,2023-03-11 12:00:00,13.5787,13.596302,40.385464,-13.192859
1669,0,2023-03-11 13:00:00,12.5806,14.598545,62.931694,-33.734604
1670,0,2023-03-11 14:00:00,14.2965,22.436605,72.61349,-27.740282
1671,0,2023-03-11 15:00:00,11.2114,23.41202,97.84041,-51.016373
1672,0,2023-03-11 16:00:00,13.6475,25.734728,95.03065,-43.561195
1673,0,2023-03-11 17:00:00,26.0949,27.95864,97.083244,-41.165962
1674,0,2023-03-11 18:00:00,50.9984,36.692078,101.612175,-28.228018
1675,0,2023-03-11 19:00:00,34.038,24.32505,90.46409,-41.813988
1676,0,2023-03-11 20:00:00,20.7452,21.244934,64.86897,-22.379105
1677,0,2023-03-11 21:00:00,17.8577,19.006756,52.60383,-14.590316
1678,0,2023-03-11 22:00:00,16.3544,15.23221,42.13527,-11.670849
1679,0,2023-03-11 23:00:00,14.1329,12.19775,34.450546,-10.055048
1680,0,2023-03-12 00:00:00,22.0415,10.436914,31.090647,-10.216817
1681,0,2023-03-12 01:00:00,17.7205,10.6097145,34.568336,-13.348908
1682,0,2023-03-12 02:00:00,16.46345,10.643019,33.26847,-11.982434
1683,0,2023-03-12 03:00:00,15.2064,10.95789,37.423306,-15.507525
1684,0,2023-03-12 04:00:00,15.8712,14.865277,43.867897,-14.1373415
1685,0,2023-03-12 05:00:00,17.8038,22.45524,49.44182,-4.531336
1686,0,2023-03-12 06:00:00,21.0304,19.389011,46.15964,-7.38162
1687,0,2023-03-12 07:00:00,21.3234,20.236584,48.51068,-8.037514
1688,0,2023-03-12 08:00:00,25.2002,19.657047,50.058075,-10.743981
1689,0,2023-03-12 09:00:00,22.3066,20.562052,55.358467,-14.234365
1690,0,2023-03-12 10:00:00,21.0504,16.559769,38.8477,-5.72816
1691,0,2023-03-12 11:00:00,23.8382,16.09746,36.856056,-4.661137
1692,0,2023-03-12 12:00:00,23.3416,15.364423,38.37591,-7.647067
1693,0,2023-03-12 13:00:00,26.7521,15.614604,48.403084,-17.173874
1694,0,2023-03-12 14:00:00,30.2721,14.992132,68.11635,-38.13208
1695,0,2023-03-12 15:00:00,29.3396,15.791036,89.86468,-58.282604
1696,0,2023-03-12 16:00:00,29.5062,20.06536,112.87855,-72.747826
1697,0,2023-03-12 17:00:00,30.027,22.89092,91.109726,-45.32788
1698,0,2023-03-12 18:00:00,33.2733,24.727016,83.30821,-33.85418
1699,0,2023-03-12 19:00:00,44.4873,20.825912,116.27457,-74.62274
1700,0,2023-03-12 20:00:00,21.9688,17.410477,54.60602,-19.785069
1701,0,2023-03-12 21:00:00,14.6719,15.993084,44.641933,-12.655764
1702,0,2023-03-12 22:00:00,16.1828,12.685862,34.658634,-9.286913
1703,0,2023-03-12 23:00:00,16.5157,10.662344,31.809608,-10.484921
1704,0,2023-03-13 00:00:00,14.0968,14.100258,26.989813,1.2107035
1705,0,2023-03-13 01:00:00,14.6783,13.155058,31.714167,-5.404051
1706,0,2023-03-13 02:00:00,17.3681,12.122698,34.216377,-9.9709835
1707,0,2023-03-13 03:00:00,17.292,13.942703,37.034317,-9.148911
1708,0,2023-03-13 04:00:00,20.2535,18.18658,40.428387,-4.0552254
1709,0,2023-03-13 05:00:00,18.4189,18.115673,40.081444,-3.8500977
1710,0,2023-03-13 06:00:00,45.1077,26.11625,54.103798,-1.871301
1711,0,2023-03-13 07:00:00,53.9418,29.717321,61.973053,-2.5384095
1712,0,2023-03-13 08:00:00,39.0285,24.76768,46.35628,3.179075
1713,0,2023-03-13 09:00:00,20.8397,20.293827,42.8638,-2.2761462
1714,0,2023-03-13 10:00:00,14.4185,18.108671,36.95113,-0.73378813
1715,0,2023-03-13 11:00:00,13.642,18.309814,37.055935,-0.436306
1716,0,2023-03-13 12:00:00,13.8738,18.50465,34.384914,2.624386
1717,0,2023-03-13 13:00:00,14.5761,18.273724,65.29404,-28.74659
1718,0,2023-03-13 14:00:00,15.7775,15.1069355,89.74282,-59.52895
1719,0,2023-03-13 15:00:00,15.7194,15.055801,113.93769,-83.826096
1720,0,2023-03-13 16:00:00,15.74,16.950811,125.63214,-91.730515
1721,0,2023-03-13 17:00:00,17.0088,19.799105,106.050735,-66.45253
1722,0,2023-03-13 18:00:00,22.8691,28.509209,93.921776,-36.903355
1723,0,2023-03-13 19:00:00,44.1511,29.874233,72.65296,-12.904494
1724,0,2023-03-13 20:00:00,29.7729,23.036167,57.074562,-11.002229
1725,0,2023-03-13 21:00:00,20.7433,17.65282,41.351025,-6.045384
1726,0,2023-03-13 22:00:00,18.2465,17.755987,34.220997,1.2909772
1727,0,2023-03-13 23:00:00,17.3903,18.043625,36.150333,-0.06308212
1728,0,2023-03-14 00:00:00,20.9843,15.114555,30.289478,-0.06036701
