unique_id,time,DAP,TimeGPT,TimeGPT-hi-90,TimeGPT-lo-90
0,2023-02-09 14:00:00,12.1432,16.996027,34.49796,-0.5059061
0,2023-02-09 15:00:00,11.7591,19.371124,35.346886,3.3953607
0,2023-02-09 16:00:00,12.0859,23.591642,35.545856,11.637426
0,2023-02-09 17:00:00,18.8904,29.89403,57.003624,2.7844315
0,2023-02-09 18:00:00,20.3826,32.745174,52.040665,13.449686
0,2023-02-09 19:00:00,15.9114,30.766176,44.298985,17.23337
0,2023-02-09 20:00:00,15.872,27.109482,35.38404,18.834925
0,2023-02-09 21:00:00,15.2372,22.409372,29.687525,15.13122
0,2023-02-09 22:00:00,12.9424,19.26152,30.062883,8.4601555
0,2023-02-09 23:00:00,14.2666,16.916576,31.839966,1.9931865
0,2023-02-10 00:00:00,11.8899,12.485358,19.940544,5.0301723
0,2023-02-10 01:00:00,11.7528,12.309329,19.500038,5.1186194
0,2023-02-10 02:00:00,11.9765,11.914505,21.512634,2.3163757
0,2023-02-10 03:00:00,12.4544,12.21766,22.186102,2.2492192
0,2023-02-10 04:00:00,14.2479,14.152736,25.138775,3.1666965
0,2023-02-10 05:00:00,18.8134,19.0323,31.960335,6.1042695
0,2023-02-10 06:00:00,27.4605,24.838972,54.10128,-4.4233384
0,2023-02-10 07:00:00,28.9915,26.669231,54.45116,-1.1126971
0,2023-02-10 08:00:00,24.5016,23.700737,39.44388,7.9575963
0,2023-02-10 09:00:00,19.7386,19.278114,28.460606,10.095623
0,2023-02-10 10:00:00,16.4312,15.330474,18.1398,12.521148
0,2023-02-10 11:00:00,15.4659,12.889608,16.094276,9.68494
0,2023-02-10 12:00:00,14.9285,12.293266,16.717773,7.86876
0,2023-02-10 13:00:00,12.8458,11.919328,17.605097,6.233557
0,2023-02-10 14:00:00,12.5314,12.162572,20.871956,3.4531875
0,2023-02-10 15:00:00,13.9084,13.862606,25.551,2.1742127
0,2023-02-10 16:00:00,16.1583,17.826479,31.483265,4.169692
0,2023-02-10 17:00:00,25.5755,21.973648,33.26176,10.685535
0,2023-02-10 18:00:00,53.0504,23.825012,37.089333,10.560691
0,2023-02-10 19:00:00,51.595,22.551802,41.12695,3.976655
0,2023-02-10 20:00:00,50.1011,20.47419,37.098064,3.850316
0,2023-02-10 21:00:00,52.2653,18.343706,32.809475,3.8779366
0,2023-02-10 22:00:00,37.9843,16.745564,29.599716,3.8914084
0,2023-02-10 23:00:00,33.6244,15.784265,29.100801,2.4677289
0,2023-02-11 00:00:00,29.7313,27.806385,36.131016,19.481754
0,2023-02-11 01:00:00,25.7577,26.251583,36.681835,15.821331
0,2023-02-11 02:00:00,24.9952,24.214071,41.06651,7.3616323
0,2023-02-11 03:00:00,23.9152,24.063251,37.79415,10.332352
0,2023-02-11 04:00:00,24.9988,27.192072,37.821613,16.562532
0,2023-02-11 05:00:00,27.6779,30.626532,43.343903,17.90916
0,2023-02-11 06:00:00,48.6982,35.735226,54.85682,16.613632
0,2023-02-11 07:00:00,49.9268,37.43991,56.848686,18.031137
0,2023-02-11 08:00:00,31.3432,34.13446,48.51505,19.753872
0,2023-02-11 09:00:00,26.8364,31.625662,42.495987,20.755337
0,2023-02-11 10:00:00,20.5342,27.222492,34.16552,20.279467
0,2023-02-11 11:00:00,19.4202,25.401098,29.601387,21.20081
0,2023-02-11 12:00:00,16.2801,25.403662,31.811155,18.996166
0,2023-02-11 13:00:00,15.173,25.112942,30.659761,19.566122
0,2023-02-11 14:00:00,14.5516,23.763002,28.52935,18.996655
0,2023-02-11 15:00:00,14.1209,25.281221,31.252356,19.310087
0,2023-02-11 16:00:00,16.0963,29.62268,36.129547,23.115814
0,2023-02-11 17:00:00,28.8911,34.271637,39.166187,29.377087
0,2023-02-11 18:00:00,41.3771,37.7901,41.038956,34.541245
0,2023-02-11 19:00:00,24.5563,37.334984,52.16592,22.504047
0,2023-02-11 20:00:00,21.1637,34.973866,55.46644,14.481293
0,2023-02-11 21:00:00,18.7965,31.666586,52.20405,11.129126
0,2023-02-11 22:00:00,15.3947,29.35382,44.00759,14.700052
0,2023-02-11 23:00:00,14.0314,27.45741,38.14624,16.768581
0,2023-02-12 00:00:00,17.3946,13.8200445,20.879032,6.7610564
0,2023-02-12 01:00:00,16.5232,13.716221,21.260048,6.1723948
0,2023-02-12 02:00:00,17.1598,12.299796,26.415285,-1.8156927
0,2023-02-12 03:00:00,17.2329,13.3423395,33.815094,-7.1304154
0,2023-02-12 04:00:00,18.326,16.597313,42.8173,-9.622674
0,2023-02-12 05:00:00,19.8327,20.256659,47.25725,-6.743933
0,2023-02-12 06:00:00,21.6465,24.417242,43.85577,4.978711
0,2023-02-12 07:00:00,27.7314,26.343538,43.603836,9.083242
0,2023-02-12 08:00:00,19.3628,23.000414,34.32422,11.676609
0,2023-02-12 09:00:00,16.7975,19.469723,27.17439,11.765055
0,2023-02-12 10:00:00,14.7336,15.139294,27.216385,3.062202
0,2023-02-12 11:00:00,14.0512,12.854224,26.496212,-0.78776217
0,2023-02-12 12:00:00,13.9963,11.330754,28.505072,-5.843564
0,2023-02-12 13:00:00,13.9151,11.642158,28.1279,-4.843584
0,2023-02-12 14:00:00,11.6125,11.768976,21.660488,1.8774643
0,2023-02-12 15:00:00,11.8618,13.340377,22.481709,4.199045
0,2023-02-12 16:00:00,13.8035,18.010588,30.140709,5.8804665
0,2023-02-12 17:00:00,20.0762,23.308615,49.59082,-2.9735909
0,2023-02-12 18:00:00,22.1228,24.709934,50.8264,-1.4065332
0,2023-02-12 19:00:00,17.0105,24.475536,46.62978,2.3212936
0,2023-02-12 20:00:00,15.013,20.582285,33.235863,7.928708
0,2023-02-12 21:00:00,14.3605,16.97388,27.325537,6.6222253
0,2023-02-12 22:00:00,16.2581,14.328541,21.07041,7.5866723
0,2023-02-12 23:00:00,15.9898,13.434702,19.354767,7.514638
0,2023-02-13 00:00:00,17.6314,14.5207405,21.444933,7.5965486
0,2023-02-13 01:00:00,17.341,13.579894,19.17277,7.987018
0,2023-02-13 02:00:00,17.084,12.342394,18.329378,6.355409
0,2023-02-13 03:00:00,18.6294,13.235462,19.137417,7.333508
0,2023-02-13 04:00:00,21.7874,15.093535,21.068285,9.118786
0,2023-02-13 05:00:00,28.183,17.953323,24.713804,11.1928425
0,2023-02-13 06:00:00,50.4596,23.67247,28.50801,18.83693
0,2023-02-13 07:00:00,59.7044,26.336632,35.30707,17.36619
0,2023-02-13 08:00:00,29.9981,22.04401,32.62429,11.463728
0,2023-02-13 09:00:00,25.7907,18.61579,40.364513,-3.1329355
0,2023-02-13 10:00:00,22.4038,15.924675,40.32535,-8.476002
0,2023-02-13 11:00:00,16.9958,13.718291,30.73101,-3.294428
0,2023-02-13 12:00:00,16.5894,12.29739,25.257095,-0.66231465
0,2023-02-13 13:00:00,16.7166,11.799737,23.33427,0.26520157
0,2023-02-13 14:00:00,11.223,12.687952,25.136808,0.23909616
0,2023-02-13 15:00:00,10.054,15.539787,30.16514,0.9144354
0,2023-02-13 16:00:00,9.79172,20.429426,42.10396,-1.2451072
0,2023-02-13 17:00:00,13.6143,26.58397,69.08874,-15.920805
0,2023-02-13 18:00:00,18.294,28.99798,74.19896,-16.202997
0,2023-02-13 19:00:00,15.0647,27.874544,66.43356,-10.684477
0,2023-02-13 20:00:00,14.5344,24.875666,53.772377,-4.0210466
0,2023-02-13 21:00:00,11.8151,20.2338,42.779648,-2.3120484
0,2023-02-13 22:00:00,8.52545,15.744659,28.999863,2.4894567
0,2023-02-13 23:00:00,6.00101,13.872349,24.214207,3.53049
0,2023-02-14 00:00:00,2.66117,6.911792,20.788807,-6.965224
0,2023-02-14 01:00:00,2.15457,7.9050236,16.802721,-0.9926734
0,2023-02-14 02:00:00,2.61254,6.2491417,15.109882,-2.6115985
0,2023-02-14 03:00:00,3.04059,7.083967,13.590974,0.5769603
0,2023-02-14 04:00:00,0.68264,10.859926,20.718546,1.0013065
0,2023-02-14 05:00:00,4.55419,15.186485,42.079098,-11.706129
0,2023-02-14 06:00:00,18.1066,21.31969,99.099686,-56.46031
0,2023-02-14 07:00:00,17.9721,24.081205,125.40134,-77.23892
0,2023-02-14 08:00:00,14.2399,20.422012,109.328384,-68.48436
0,2023-02-14 09:00:00,12.2764,16.408642,82.4833,-49.666008
0,2023-02-14 10:00:00,10.878,12.835255,61.888607,-36.218098
0,2023-02-14 11:00:00,8.28123,10.131473,46.549618,-26.28667
0,2023-02-14 12:00:00,7.72844,8.904555,32.79676,-14.987649
0,2023-02-14 13:00:00,7.03512,8.15043,25.855408,-9.554548
0,2023-02-14 14:00:00,6.641,9.400389,30.282505,-11.4817295
0,2023-02-14 15:00:00,6.65968,11.953259,34.431786,-10.5252695
0,2023-02-14 16:00:00,7.13166,16.566788,50.070198,-16.936623
0,2023-02-14 17:00:00,17.6975,22.083563,80.354256,-36.18713
0,2023-02-14 18:00:00,25.499,24.860909,110.07597,-60.354156
0,2023-02-14 19:00:00,18.9131,23.328705,87.13386,-40.476448
0,2023-02-14 20:00:00,14.223,20.974157,73.53036,-31.582037
0,2023-02-14 21:00:00,13.603,17.7495,48.777653,-13.278653
0,2023-02-14 22:00:00,13.8697,14.716921,36.711956,-7.278113
0,2023-02-14 23:00:00,10.888,11.954794,31.136732,-7.2271447
0,2023-02-15 00:00:00,16.2322,9.446886,29.405252,-10.511478
0,2023-02-15 01:00:00,13.5464,8.929625,30.960432,-13.101183
0,2023-02-15 02:00:00,11.3302,7.4560027,24.670624,-9.758617
0,2023-02-15 03:00:00,9.42175,7.630345,28.628174,-13.367485
0,2023-02-15 04:00:00,9.93451,10.821436,28.220966,-6.578094
0,2023-02-15 05:00:00,13.0551,15.952816,33.403965,-1.498333
0,2023-02-15 06:00:00,25.4712,21.323648,35.189987,7.4573097
0,2023-02-15 07:00:00,21.4147,23.38676,46.55589,0.21763325
0,2023-02-15 08:00:00,17.3387,20.615725,52.843124,-11.611677
0,2023-02-15 09:00:00,14.998,16.73189,66.073425,-32.609646
0,2023-02-15 10:00:00,12.7334,14.312189,62.131187,-33.506813
0,2023-02-15 11:00:00,9.85448,12.393383,56.339897,-31.553131
0,2023-02-15 12:00:00,9.89099,11.434832,43.113728,-20.244064
0,2023-02-15 13:00:00,9.97154,11.272416,44.19432,-21.649492
0,2023-02-15 14:00:00,10.1768,11.586809,45.948822,-22.775204
0,2023-02-15 15:00:00,12.6793,14.036268,49.147614,-21.075077
0,2023-02-15 16:00:00,11.2655,17.735222,68.1993,-32.72886
0,2023-02-15 17:00:00,20.1096,22.95829,61.360207,-15.4436245
0,2023-02-15 18:00:00,27.1518,27.507544,67.54329,-12.528202
0,2023-02-15 19:00:00,20.1527,26.808535,52.539585,1.0774832
0,2023-02-15 20:00:00,16.7557,23.535677,51.096046,-4.0246897
0,2023-02-15 21:00:00,14.8584,20.81504,41.283875,0.34620857
0,2023-02-15 22:00:00,15.099,17.779036,33.986076,1.5719962
0,2023-02-15 23:00:00,11.8034,16.502337,34.508766,-1.5040936
0,2023-02-16 00:00:00,11.3768,11.919947,30.517113,-6.6772203
0,2023-02-16 01:00:00,10.9801,11.2121725,31.12746,-8.703115
0,2023-02-16 02:00:00,10.9073,9.909174,24.315277,-4.496929
0,2023-02-16 03:00:00,11.0529,10.6287365,27.486418,-6.228944
0,2023-02-16 04:00:00,11.9979,13.74115,30.91334,-3.4310384
0,2023-02-16 05:00:00,17.0239,17.627079,38.139717,-2.885559
0,2023-02-16 06:00:00,34.9641,21.260126,27.226147,15.294106
0,2023-02-16 07:00:00,33.2872,22.517921,32.86583,12.170012
0,2023-02-16 08:00:00,22.43,20.76745,49.639957,-8.105059
0,2023-02-16 09:00:00,19.51,18.178936,51.692627,-15.334756
0,2023-02-16 10:00:00,17.3087,14.6038885,44.294815,-15.087038
0,2023-02-16 11:00:00,16.8842,12.4971485,40.904037,-15.909743
0,2023-02-16 12:00:00,15.0858,11.062319,37.180824,-15.056187
0,2023-02-16 13:00:00,14.4576,10.462511,35.48777,-14.562751
0,2023-02-16 14:00:00,12.7871,11.059168,37.051407,-14.933073
0,2023-02-16 15:00:00,13.2847,13.023821,41.02328,-14.975639
0,2023-02-16 16:00:00,12.7442,16.80091,48.749756,-15.147935
0,2023-02-16 17:00:00,22.138,20.747738,49.01549,-7.520015
0,2023-02-16 18:00:00,38.6285,23.419779,54.546238,-7.7066784
0,2023-02-16 19:00:00,37.7116,23.082201,58.34127,-12.176868
0,2023-02-16 20:00:00,33.8584,20.493258,51.99847,-11.011956
0,2023-02-16 21:00:00,31.1473,17.976707,48.149677,-12.196262
0,2023-02-16 22:00:00,28.0103,15.650566,42.519943,-11.218813
0,2023-02-16 23:00:00,25.039,14.126756,35.036255,-6.7827435
0,2023-02-17 00:00:00,22.814,22.471178,53.944202,-9.001846
0,2023-02-17 01:00:00,23.0915,20.807703,53.98095,-12.365547
0,2023-02-17 02:00:00,25.5963,20.519196,51.098125,-10.059734
0,2023-02-17 03:00:00,26.7322,21.654285,56.351402,-13.042829
0,2023-02-17 04:00:00,26.8079,24.575418,65.43346,-16.282616
0,2023-02-17 05:00:00,39.2383,27.946735,73.4238,-17.530327
0,2023-02-17 06:00:00,88.8255,31.071009,86.00235,-23.860338
0,2023-02-17 07:00:00,91.4754,31.788797,87.73823,-24.160639
0,2023-02-17 08:00:00,41.2414,29.092737,81.632065,-23.446589
0,2023-02-17 09:00:00,27.1283,26.079185,76.03947,-23.881098
0,2023-02-17 10:00:00,21.5378,23.711906,65.63909,-18.215279
0,2023-02-17 11:00:00,19.2328,21.76959,59.493107,-15.953926
0,2023-02-17 12:00:00,17.8853,19.03251,55.922264,-17.857243
0,2023-02-17 13:00:00,16.1559,17.855646,59.053368,-23.34208
0,2023-02-17 14:00:00,15.6167,18.12059,63.322334,-27.081154
0,2023-02-17 15:00:00,15.9075,19.692429,69.238396,-29.85354
0,2023-02-17 16:00:00,16.1479,23.449165,73.70177,-26.803434
0,2023-02-17 17:00:00,30.3345,27.591038,75.619576,-20.437494
0,2023-02-17 18:00:00,44.9678,30.811893,83.035385,-21.411598
0,2023-02-17 19:00:00,33.0025,32.01032,85.57616,-21.555525
0,2023-02-17 20:00:00,28.1585,31.062387,80.980804,-18.856026
0,2023-02-17 21:00:00,24.6659,29.03866,76.886696,-18.809378
0,2023-02-17 22:00:00,24.0458,25.97936,67.6635,-15.704776
0,2023-02-17 23:00:00,21.3976,23.716856,59.22489,-11.791178
0,2023-02-18 00:00:00,18.0917,21.816711,46.90773,-3.2743092
0,2023-02-18 01:00:00,17.4699,22.041449,47.464447,-3.3815513
0,2023-02-18 02:00:00,17.3283,22.382677,49.324005,-4.5586505
0,2023-02-18 03:00:00,17.4857,23.985197,56.594482,-8.624092
0,2023-02-18 04:00:00,19.5424,27.566544,64.14079,-9.0077
0,2023-02-18 05:00:00,19.9283,31.419357,75.11215,-12.273434
0,2023-02-18 06:00:00,29.8851,36.177303,86.24768,-13.893077
0,2023-02-18 07:00:00,33.5834,37.864117,88.29222,-12.563986
0,2023-02-18 08:00:00,24.5109,32.55602,83.01716,-17.905123
0,2023-02-18 09:00:00,24.0172,27.779917,75.22539,-19.665548
0,2023-02-18 10:00:00,17.3184,24.12322,66.237,-17.99056
0,2023-02-18 11:00:00,14.2545,21.802427,58.38598,-14.781122
0,2023-02-18 12:00:00,13.6402,19.143206,50.027584,-11.741173
0,2023-02-18 13:00:00,12.4896,17.807232,47.081215,-11.466749
0,2023-02-18 14:00:00,11.3782,17.199995,47.307007,-12.907016
0,2023-02-18 15:00:00,10.4506,18.63895,57.117294,-19.839396
0,2023-02-18 16:00:00,11.0933,23.110985,59.5035,-13.281534
0,2023-02-18 17:00:00,15.612,27.843264,59.639744,-3.9532151
0,2023-02-18 18:00:00,22.6765,30.212473,61.99841,-1.5734653
0,2023-02-18 19:00:00,15.9772,29.669346,70.386185,-11.047487
0,2023-02-18 20:00:00,15.16,27.1833,72.79206,-18.425459
0,2023-02-18 21:00:00,13.0028,25.161741,68.26316,-17.93968
0,2023-02-18 22:00:00,15.3432,23.169449,60.878223,-14.539329
0,2023-02-18 23:00:00,13.3351,22.160795,51.41389,-7.0923023
0,2023-02-19 00:00:00,10.6301,15.512943,18.143152,12.882733
0,2023-02-19 01:00:00,9.89578,15.71099,17.173233,14.248747
0,2023-02-19 02:00:00,10.0888,15.710407,17.89415,13.526666
0,2023-02-19 03:00:00,10.2509,16.783945,18.833132,14.734758
0,2023-02-19 04:00:00,10.1651,18.382423,19.416176,17.348671
0,2023-02-19 05:00:00,14.6556,21.838839,24.10336,19.574318
0,2023-02-19 06:00:00,14.8603,25.409935,30.038105,20.781765
0,2023-02-19 07:00:00,16.3545,26.526838,31.93088,21.122795
0,2023-02-19 08:00:00,15.7971,24.333778,29.659582,19.007975
0,2023-02-19 09:00:00,18.4097,20.670834,25.380688,15.960979
0,2023-02-19 10:00:00,16.3423,17.02211,19.796906,14.247314
0,2023-02-19 11:00:00,13.7992,14.124976,16.661306,11.588646
0,2023-02-19 12:00:00,13.3955,12.103132,15.380545,8.82572
0,2023-02-19 13:00:00,12.4508,11.734993,15.826498,7.643488
0,2023-02-19 14:00:00,11.5683,11.715723,16.315166,7.1162786
0,2023-02-19 15:00:00,11.8752,13.905159,19.910372,7.899946
0,2023-02-19 16:00:00,12.7303,18.334879,28.668495,8.001264
0,2023-02-19 17:00:00,18.3332,22.427214,36.64113,8.213299
0,2023-02-19 18:00:00,20.7877,23.815144,38.086933,9.543352
0,2023-02-19 19:00:00,15.1024,23.32082,36.410927,10.230712
0,2023-02-19 20:00:00,13.0312,21.1031,30.597172,11.609027
0,2023-02-19 21:00:00,12.8293,19.566563,25.393864,13.739262
0,2023-02-19 22:00:00,10.6869,17.242334,22.769024,11.715645
0,2023-02-19 23:00:00,6.81457,15.777345,21.075598,10.479092
0,2023-02-20 00:00:00,3.80251,8.676558,15.241381,2.1117344
0,2023-02-20 01:00:00,4.21248,8.807663,15.828361,1.7869654
0,2023-02-20 02:00:00,4.3906,9.307784,16.094671,2.520897
0,2023-02-20 03:00:00,4.37227,10.901889,18.041842,3.7619357
0,2023-02-20 04:00:00,6.00381,13.200164,22.001171,4.399156
0,2023-02-20 05:00:00,10.6321,16.709011,26.665123,6.7529
0,2023-02-20 06:00:00,19.7501,20.733902,41.479763,-0.011959076
0,2023-02-20 07:00:00,15.2002,21.689072,48.021908,-4.643766
0,2023-02-20 08:00:00,12.956,20.243717,30.296318,10.191117
0,2023-02-20 09:00:00,13.1025,17.649727,38.5766,-3.2771456
0,2023-02-20 10:00:00,12.1059,13.891907,38.15697,-10.3731575
0,2023-02-20 11:00:00,9.61762,11.030879,27.741835,-5.6800776
0,2023-02-20 12:00:00,8.233,8.594527,21.826843,-4.6377897
0,2023-02-20 13:00:00,8.94085,8.655473,20.524776,-3.2138324
0,2023-02-20 14:00:00,7.96619,8.928666,21.35902,-3.501689
0,2023-02-20 15:00:00,10.0764,11.571485,25.737457,-2.5944877
0,2023-02-20 16:00:00,9.42897,15.7420225,36.81179,-5.3277473
0,2023-02-20 17:00:00,16.5063,19.96166,64.623116,-24.699799
0,2023-02-20 18:00:00,26.324,21.59303,68.61479,-25.428726
0,2023-02-20 19:00:00,21.7824,20.74486,60.142,-18.652283
0,2023-02-20 20:00:00,18.5456,17.644632,46.528114,-11.23885
0,2023-02-20 21:00:00,17.0254,14.834767,37.630116,-7.9605803
0,2023-02-20 22:00:00,15.2338,11.849849,25.187761,-1.488065
0,2023-02-20 23:00:00,12.943,10.507527,21.191418,-0.1763624
0,2023-02-21 00:00:00,12.2433,13.804802,28.665783,-1.056179
0,2023-02-21 01:00:00,10.0147,13.028621,22.424183,3.633057
0,2023-02-21 02:00:00,8.99051,12.788595,22.014408,3.562782
0,2023-02-21 03:00:00,9.75249,13.64215,21.22669,6.05761
0,2023-02-21 04:00:00,9.10024,16.403605,28.440111,4.367098
0,2023-02-21 05:00:00,14.3258,20.627708,48.49357,-7.2381506
0,2023-02-21 06:00:00,17.669,25.322285,99.45561,-48.81105
0,2023-02-21 07:00:00,17.372,26.717867,123.35721,-69.92147
0,2023-02-21 08:00:00,14.3792,25.272669,109.90402,-59.35868
0,2023-02-21 09:00:00,13.303,22.313171,85.9816,-41.35525
0,2023-02-21 10:00:00,13.0384,17.667841,67.1832,-31.84752
0,2023-02-21 11:00:00,11.3064,13.879314,50.27633,-22.5177
0,2023-02-21 12:00:00,8.02408,12.159978,36.921734,-12.601781
0,2023-02-21 13:00:00,7.21543,11.722199,31.197172,-7.752773
0,2023-02-21 14:00:00,7.5716,11.667453,33.155224,-9.820321
0,2023-02-21 15:00:00,7.45183,13.975555,37.107952,-9.156844
0,2023-02-21 16:00:00,7.59579,17.867523,52.3537,-16.61865
0,2023-02-21 17:00:00,13.7031,22.684649,82.19416,-36.824867
0,2023-02-21 18:00:00,16.747,25.785624,112.63236,-61.06112
0,2023-02-21 19:00:00,15.9785,25.941841,90.896034,-39.012352
0,2023-02-21 20:00:00,12.527,22.970469,77.163826,-31.222889
0,2023-02-21 21:00:00,9.09998,19.440866,50.870106,-11.988373
0,2023-02-21 22:00:00,11.2434,15.822361,38.625633,-6.980913
0,2023-02-21 23:00:00,8.77704,13.767598,34.53093,-6.9957356
0,2023-02-22 00:00:00,4.16796,9.778296,18.581009,0.97558403
0,2023-02-22 01:00:00,3.75407,9.617372,16.513508,2.721234
0,2023-02-22 02:00:00,2.51393,8.610678,15.321472,1.8998828
0,2023-02-22 03:00:00,2.44464,8.873569,16.854893,0.89224434
0,2023-02-22 04:00:00,3.134,11.4332485,20.33821,2.5282884
0,2023-02-22 05:00:00,6.99952,14.776343,24.393087,5.1595993
0,2023-02-22 06:00:00,11.5504,18.91832,34.087032,3.749607
0,2023-02-22 07:00:00,12.2125,20.343073,43.530964,-2.84482
0,2023-02-22 08:00:00,7.44087,18.693764,46.980526,-9.592997
0,2023-02-22 09:00:00,7.77145,16.287092,57.777534,-25.203346
0,2023-02-22 10:00:00,7.25505,13.417299,53.63479,-26.800194
0,2023-02-22 11:00:00,7.76868,10.733023,46.561386,-25.09534
0,2023-02-22 12:00:00,7.05013,8.00395,29.771492,-13.76359
0,2023-02-22 13:00:00,7.31393,7.362432,24.903772,-10.178907
0,2023-02-22 14:00:00,9.21764,6.8957973,25.714493,-11.922896
0,2023-02-22 15:00:00,8.44747,8.843165,30.00161,-12.315278
0,2023-02-22 16:00:00,8.40532,11.716661,52.08706,-28.653732
0,2023-02-22 17:00:00,15.7065,15.369484,49.044792,-18.305824
0,2023-02-22 18:00:00,20.855,17.68591,59.63482,-24.263006
0,2023-02-22 19:00:00,16.7901,17.962145,45.138237,-9.213948
0,2023-02-22 20:00:00,15.7082,16.015657,41.324512,-9.293198
0,2023-02-22 21:00:00,15.5891,13.755135,27.72882,-0.21855211
0,2023-02-22 22:00:00,14.7901,10.986822,11.984255,9.989389
0,2023-02-22 23:00:00,13.9904,8.772367,9.78336,7.761373
0,2023-02-23 00:00:00,9.51906,11.330386,12.875152,9.785621
0,2023-02-23 01:00:00,8.24617,10.590367,11.5415745,9.63916
0,2023-02-23 02:00:00,9.03447,9.132534,10.983665,7.2814026
0,2023-02-23 03:00:00,11.4691,9.646455,10.766758,8.526152
0,2023-02-23 04:00:00,14.9734,12.624664,17.009125,8.240204
0,2023-02-23 05:00:00,16.4525,15.628372,21.870806,9.385939
0,2023-02-23 06:00:00,25.6952,19.509216,32.54698,6.471449
0,2023-02-23 07:00:00,26.938,20.354057,31.88737,8.820745
0,2023-02-23 08:00:00,19.1258,17.456429,25.837612,9.075246
0,2023-02-23 09:00:00,16.4228,15.347708,28.991894,1.7035208
0,2023-02-23 10:00:00,16.3801,12.680947,23.902102,1.4597924
0,2023-02-23 11:00:00,16.105,10.406743,18.715588,2.097898
0,2023-02-23 12:00:00,16.4325,8.81449,15.754176,1.8748051
0,2023-02-23 13:00:00,16.2677,8.258373,14.817946,1.6987994
0,2023-02-23 14:00:00,15.2138,7.973759,13.562166,2.3853528
0,2023-02-23 15:00:00,14.912,10.136578,16.967228,3.3059263
0,2023-02-23 16:00:00,15.8604,12.584231,28.536022,-3.3675582
0,2023-02-23 17:00:00,23.4186,15.382895,33.958168,-3.1923761
0,2023-02-23 18:00:00,21.679,18.083147,37.397507,-1.2312131
0,2023-02-23 19:00:00,14.4832,18.483015,37.454475,-0.4884491
0,2023-02-23 20:00:00,12.7018,17.08756,32.36933,1.8057895
0,2023-02-23 21:00:00,15.7385,14.565818,28.92778,0.20385551
0,2023-02-23 22:00:00,13.033,11.975086,25.626022,-1.6758497
0,2023-02-23 23:00:00,10.7065,9.913836,22.960499,-3.1328287
0,2023-02-24 00:00:00,12.3494,10.393079,16.34602,4.4401383
0,2023-02-24 01:00:00,13.1195,10.097305,14.420138,5.774472
0,2023-02-24 02:00:00,14.5737,9.08099,15.994318,2.1676612
0,2023-02-24 03:00:00,15.4527,10.366961,18.943346,1.7905755
0,2023-02-24 04:00:00,16.1771,13.178805,19.344654,7.0129585
0,2023-02-24 05:00:00,19.2617,16.00005,28.853752,3.1463475
0,2023-02-24 06:00:00,19.2383,20.373987,74.66267,-33.914696
0,2023-02-24 07:00:00,23.7373,20.66973,75.75534,-34.415886
0,2023-02-24 08:00:00,21.1925,17.903675,30.197132,5.610219
0,2023-02-24 09:00:00,20.8169,15.194491,22.023499,8.365484
0,2023-02-24 10:00:00,21.4823,12.679916,17.026619,8.333213
0,2023-02-24 11:00:00,21.3608,10.65388,13.136203,8.171557
0,2023-02-24 12:00:00,20.9044,7.7937193,11.584185,4.003254
0,2023-02-24 13:00:00,20.2406,6.336685,8.92139,3.751981
0,2023-02-24 14:00:00,21.2562,6.553136,8.662039,4.4442325
0,2023-02-24 15:00:00,20.2677,8.644582,12.000718,5.2884455
0,2023-02-24 16:00:00,22.5719,11.170177,20.077,2.2633543
0,2023-02-24 17:00:00,29.5562,14.234331,22.990223,5.4784384
0,2023-02-24 18:00:00,32.5523,15.611902,44.281303,-13.057499
0,2023-02-24 19:00:00,27.2353,15.597918,40.900352,-9.704515
0,2023-02-24 20:00:00,23.9759,14.674729,39.633617,-10.28416
0,2023-02-24 21:00:00,21.1908,12.165098,39.85459,-15.524395
0,2023-02-24 22:00:00,20.985,9.714227,28.84879,-9.420338
0,2023-02-24 23:00:00,19.6295,7.6255646,24.537117,-9.285987
0,2023-02-25 00:00:00,25.6455,18.07615,20.983835,15.168467
0,2023-02-25 01:00:00,23.3803,17.266008,21.97565,12.556367
0,2023-02-25 02:00:00,22.0147,16.27979,20.959656,11.599925
0,2023-02-25 03:00:00,19.9513,16.795708,22.27204,11.319377
0,2023-02-25 04:00:00,19.7456,18.85685,25.796022,11.917677
0,2023-02-25 05:00:00,21.8547,21.063719,30.720793,11.406645
0,2023-02-25 06:00:00,23.2114,24.89341,37.145428,12.641392
0,2023-02-25 07:00:00,26.9232,25.843388,38.200672,13.486104
0,2023-02-25 08:00:00,28.4188,24.327059,30.207964,18.446154
0,2023-02-25 09:00:00,33.9444,21.819857,28.691252,14.948462
0,2023-02-25 10:00:00,34.9078,18.75312,25.486706,12.019535
0,2023-02-25 11:00:00,29.0551,15.835531,19.537693,12.133369
0,2023-02-25 12:00:00,24.6509,13.47874,18.869,8.088482
0,2023-02-25 13:00:00,22.2891,11.814578,17.381336,6.24782
0,2023-02-25 14:00:00,24.3921,11.519058,17.445103,5.593014
0,2023-02-25 15:00:00,23.676,13.446584,22.572899,4.3202686
0,2023-02-25 16:00:00,26.4247,16.103958,27.199566,5.0083513
0,2023-02-25 17:00:00,26.67,18.99558,25.330349,12.660813
0,2023-02-25 18:00:00,27.7669,20.229853,26.305145,14.15456
0,2023-02-25 19:00:00,25.3881,19.808058,29.851093,9.765022
